water_name,county,species,quantity,length,stock_date,source_year
LILY L BR-11,SUMMIT,RAINBOW,1097,10.05,07/17/2012,2012
LILY L LOWER A-25,SUMMIT,BROOK TROUT,304,2.3,06/25/2012,2012
LORENA L BR-46,SUMMIT,BROOK TROUT,1206,2.68,08/06/2012,2012
LOST L A-59,SUMMIT,RAINBOW,2505,9.63,05/29/2012,2012
LOST L A-59,SUMMIT,BROOK TROUT,1497,2.3,06/25/2012,2012
LOST L A-59,SUMMIT,RAINBOW,1999,9.69,06/27/2012,2012
LOST L A-59,SUMMIT,BROOK TROUT,4000,2.36,07/12/2012,2012
LOST L A-59,SUMMIT,BROOK TROUT,3000,2.67,08/06/2012,2012
LOVENIA L W-23,SUMMIT,BROOK TROUT,301,2.68,08/06/2012,2012
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1002,9.37,05/22/2012,2012
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1000,9.63,06/19/2012,2012
"LYMAN L, LOWER G-25",SUMMIT,BROOK TROUT,4000,2.36,07/12/2012,2012
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1000,10.0,07/18/2012,2012
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,1002,9.37,05/22/2012,2012
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,1000,9.63,06/19/2012,2012
"LYMAN L, UPPER G-27",SUMMIT,BROOK TROUT,1200,2.36,07/12/2012,2012
MARSH L G-19,SUMMIT,RAINBOW,5009,9.37,05/22/2012,2012
MCPHETERS L BR-14,SUMMIT,CUTTHROAT,5999,2.2,09/24/2012,2012
NOTCH L W-36,SUMMIT,BROOK TROUT,2995,2.3,06/25/2012,2012
OLSON L W-32,SUMMIT,BROOK TROUT,699,2.68,08/06/2012,2012
OSTLER L BR-27,SUMMIT,CUTTHROAT,4000,2.2,09/24/2012,2012
P-11,SUMMIT,BROOK TROUT,206,2.68,08/06/2012,2012
PETIT L A-26,SUMMIT,BROOK TROUT,206,2.68,08/06/2012,2012
POT L A-8,SUMMIT,BROOK TROUT,397,2.68,08/06/2012,2012
PRIORD L BR-48,SUMMIT,TIGER TROUT,2396,3.16,07/04/2012,2012
QUARTER CORNER LG103,SUMMIT,RAINBOW,1202,9.37,05/22/2012,2012
RAMONA L A-38,SUMMIT,BROOK TROUT,499,2.3,06/25/2012,2012
RED CASTLE L G-15,SUMMIT,TIGER TROUT,2105,3.16,07/04/2012,2012
ROCK L A-10,SUMMIT,BROOK TROUT,795,2.68,08/06/2012,2012
RUTH L BR-40,SUMMIT,BROOK TROUT,499,2.3,06/25/2012,2012
SCOW L BR-12,SUMMIT,BROOK TROUT,1693,2.3,06/25/2012,2012
SHADOW L A-52,SUMMIT,BROOK TROUT,1411,2.3,06/25/2012,2012
"SHINGLE CR,EAST A-39",SUMMIT,TIGER TROUT,399,3.16,07/04/2012,2012
SPECTACLE L A-44,SUMMIT,BROOK TROUT,1411,2.3,06/25/2012,2012
STAR L A-42,SUMMIT,TIGER TROUT,1851,3.16,07/04/2012,2012
TEAL L BR-32,SUMMIT,CUTTHROAT,1501,2.2,09/24/2012,2012
TEAPOT L A-60,SUMMIT,RAINBOW,304,9.63,05/29/2012,2012
TEAPOT L A-60,SUMMIT,TIGER TROUT,150,10.99,06/02/2012,2012
TEAPOT L A-60,SUMMIT,TIGER TROUT,439,10.8,06/11/2012,2012
TEAPOT L A-60,SUMMIT,RAINBOW,299,9.57,06/11/2012,2012
TEAPOT L A-60,SUMMIT,RAINBOW,300,9.69,06/25/2012,2012
TEAPOT L A-60,SUMMIT,RAINBOW,300,10.0,07/02/2012,2012
TEAPOT L A-60,SUMMIT,RAINBOW,300,10.0,07/09/2012,2012
TEAPOT L A-60,SUMMIT,TIGER TROUT,149,11.19,07/11/2012,2012
TEAPOT L A-60,SUMMIT,BROOK TROUT,600,2.36,07/12/2012,2012
TEAPOT L A-60,SUMMIT,RAINBOW,300,10.0,07/16/2012,2012
TEAPOT L A-60,SUMMIT,TIGER TROUT,150,10.99,07/18/2012,2012
TEAPOT L A-60,SUMMIT,RAINBOW,300,10.0,07/23/2012,2012
TEAPOT L A-60,SUMMIT,TIGER TROUT,150,10.99,07/26/2012,2012
TEAPOT L A-60,SUMMIT,RAINBOW,300,10.0,07/31/2012,2012
TEAPOT L A-60,SUMMIT,BROOK TROUT,2000,2.67,08/06/2012,2012
TEAPOT L A-60,SUMMIT,RAINBOW,301,10.28,08/06/2012,2012
TEAPOT L A-60,SUMMIT,TIGER TROUT,150,11.64,08/07/2012,2012
TEAPOT L A-60,SUMMIT,RAINBOW,299,10.17,08/13/2012,2012
TEAPOT L A-60,SUMMIT,TIGER TROUT,150,11.64,08/20/2012,2012
TEAPOT L A-60,SUMMIT,RAINBOW,253,10.11,08/21/2012,2012
TEAPOT L A-60,SUMMIT,TIGER TROUT,400,11.64,08/27/2012,2012
TEAPOT L A-60,SUMMIT,RAINBOW,300,10.27,08/28/2012,2012
TEAPOT L A-60,SUMMIT,TIGER TROUT,250,11.64,09/07/2012,2012
TEAPOT L A-60,SUMMIT,TIGER TROUT,150,11.89,09/13/2012,2012
TRIAL L A-61,SUMMIT,RAINBOW,708,9.63,05/29/2012,2012
TRIAL L A-61,SUMMIT,TIGER TROUT,399,10.99,06/02/2012,2012
TRIAL L A-61,SUMMIT,TIGER TROUT,451,10.8,06/11/2012,2012
TRIAL L A-61,SUMMIT,RAINBOW,698,9.57,06/11/2012,2012
TRIAL L A-61,SUMMIT,RAINBOW,683,9.75,06/19/2012,2012
TRIAL L A-61,SUMMIT,RAINBOW,701,9.69,06/27/2012,2012
TRIAL L A-61,SUMMIT,TIGER TROUT,3105,3.04,06/27/2012,2012
TRIAL L A-61,SUMMIT,RAINBOW,700,10.0,07/02/2012,2012
TRIAL L A-61,SUMMIT,RAINBOW,700,10.0,07/09/2012,2012
TRIAL L A-61,SUMMIT,TIGER TROUT,421,11.19,07/11/2012,2012
TRIAL L A-61,SUMMIT,BROOK TROUT,8800,2.36,07/12/2012,2012
TRIAL L A-61,SUMMIT,RAINBOW,700,10.0,07/17/2012,2012
TRIAL L A-61,SUMMIT,TIGER TROUT,352,10.99,07/18/2012,2012
TRIAL L A-61,SUMMIT,RAINBOW,700,10.0,07/23/2012,2012
TRIAL L A-61,SUMMIT,TIGER TROUT,350,10.99,07/26/2012,2012
TRIAL L A-61,SUMMIT,RAINBOW,700,10.0,07/31/2012,2012
TRIAL L A-61,SUMMIT,RAINBOW,699,10.28,08/06/2012,2012
TRIAL L A-61,SUMMIT,BROOK TROUT,3494,2.67,08/06/2012,2012
TRIAL L A-61,SUMMIT,TIGER TROUT,350,11.64,08/07/2012,2012
TRIAL L A-61,SUMMIT,RAINBOW,700,10.17,08/13/2012,2012
TRIAL L A-61,SUMMIT,TIGER TROUT,350,11.64,08/20/2012,2012
TRIAL L A-61,SUMMIT,RAINBOW,704,10.11,08/21/2012,2012
TRIAL L A-61,SUMMIT,TIGER TROUT,499,11.64,08/27/2012,2012
TRIAL L A-61,SUMMIT,RAINBOW,260,10.27,08/28/2012,2012
TRIAL L A-61,SUMMIT,TIGER TROUT,550,11.64,09/07/2012,2012
TRIAL L A-61,SUMMIT,TIGER TROUT,348,11.89,09/13/2012,2012
"TWIN L, LOWER A-33",SUMMIT,TIGER TROUT,303,3.16,07/04/2012,2012
W-16,SUMMIT,BROOK TROUT,391,2.3,06/25/2012,2012
W-52,SUMMIT,BROOK TROUT,369,2.3,06/25/2012,2012
W-53,SUMMIT,BROOK TROUT,109,2.3,06/25/2012,2012
WASHINGTON L A-23,SUMMIT,TIGER TROUT,350,10.99,06/02/2012,2012
WASHINGTON L A-23,SUMMIT,RAINBOW,700,10.0,06/06/2012,2012
WASHINGTON L A-23,SUMMIT,RAINBOW,683,9.75,06/19/2012,2012
WASHINGTON L A-23,SUMMIT,TIGER TROUT,4050,3.04,06/27/2012,2012
WASHINGTON L A-23,SUMMIT,RAINBOW,701,9.69,06/27/2012,2012
WASHINGTON L A-23,SUMMIT,RAINBOW,700,10.0,07/02/2012,2012
WASHINGTON L A-23,SUMMIT,RAINBOW,700,10.0,07/09/2012,2012
WASHINGTON L A-23,SUMMIT,TIGER TROUT,351,11.19,07/11/2012,2012
WASHINGTON L A-23,SUMMIT,BROOK TROUT,4400,2.36,07/12/2012,2012
WASHINGTON L A-23,SUMMIT,RAINBOW,700,10.0,07/16/2012,2012
WASHINGTON L A-23,SUMMIT,TIGER TROUT,350,10.99,07/18/2012,2012
WASHINGTON L A-23,SUMMIT,RAINBOW,700,10.0,07/23/2012,2012
WASHINGTON L A-23,SUMMIT,TIGER TROUT,350,10.99,07/26/2012,2012
WASHINGTON L A-23,SUMMIT,RAINBOW,700,10.0,07/30/2012,2012
WASHINGTON L A-23,SUMMIT,BROOK TROUT,2000,2.67,08/06/2012,2012
WATSON L A-27,SUMMIT,BROOK TROUT,608,2.3,06/25/2012,2012
"YELLOWPINE,LOWER W66",SUMMIT,BROOK TROUT,195,2.3,06/25/2012,2012
"YELLOWPINE,UPPER W65",SUMMIT,BROOK TROUT,304,2.3,06/25/2012,2012
ATWINE L X-64,DUCHESNE,BROOK TROUT,1345,2.3,07/10/2012,2012
ATWOOD L U-16,DUCHESNE,GOLDEN TROUT,10301,1.3,09/24/2012,2012
AUDRY L RC-45,DUCHESNE,BROOK TROUT,998,2.3,06/25/2012,2012
BEARD L U-74,DUCHESNE,BROOK TROUT,456,2.3,07/09/2012,2012
BECKY L WR-77,DUCHESNE,BROOK TROUT,326,2.3,07/09/2012,2012
BLUEBELL L X-110,DUCHESNE,BROOK TROUT,3298,2.3,07/10/2012,2012
BONNIE L Z-6,DUCHESNE,BROOK TROUT,564,2.3,06/25/2012,2012
BUD L Z-2,DUCHESNE,BROOK TROUT,608,2.3,06/25/2012,2012
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,200,10.99,06/02/2012,2012
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,10.0,06/06/2012,2012
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,200,10.8,06/11/2012,2012
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,399,9.57,06/11/2012,2012
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,9.75,06/20/2012,2012
BUTTERFLY L Z-1,DUCHESNE,BROOK TROUT,521,2.3,06/25/2012,2012
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,9.69,06/27/2012,2012
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,10.0,07/02/2012,2012
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,200,11.19,07/11/2012,2012
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,600,10.0,07/16/2012,2012
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,200,10.99,07/18/2012,2012
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,10.0,07/23/2012,2012
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,200,10.99,07/26/2012,2012
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,10.0,07/31/2012,2012
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,301,10.28,08/06/2012,2012
BUTTERFLY L Z-1,DUCHESNE,BROOK TROUT,2493,2.67,08/06/2012,2012
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,99,11.64,08/07/2012,2012
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,101,11.64,08/07/2012,2012
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,299,10.17,08/13/2012,2012
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,600,11.64,08/20/2012,2012
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,308,10.11,08/21/2012,2012
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,301,11.64,08/27/2012,2012
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,200,11.64,09/07/2012,2012
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,101,11.89,09/13/2012,2012
"CARROL L, UPPER X-18",DUCHESNE,BROOK TROUT,3494,2.3,07/09/2012,2012
CHAIN L NO 2 U-2,DUCHESNE,BROOK TROUT,1194,2.3,07/09/2012,2012
CHAIN L NO 3 U-1,DUCHESNE,BROOK TROUT,3125,2.3,07/09/2012,2012
D-19,DUCHESNE,BROOK TROUT,195,2.3,06/25/2012,2012
D-26,DUCHESNE,BROOK TROUT,499,2.3,06/25/2012,2012
DALE L Z-39,DUCHESNE,BROOK TROUT,1497,2.3,06/25/2012,2012
DAYNES L Z-38,DUCHESNE,BROOK TROUT,1996,2.3,06/25/2012,2012
DEAN L Z-40,DUCHESNE,BROOK TROUT,890,2.3,06/25/2012,2012
DENISE L WR-9,DUCHESNE,BROOK TROUT,260,2.3,07/09/2012,2012
EAST SLIDE L LF-44,DUCHESNE,BROOK TROUT,304,2.3,07/10/2012,2012
EMERALD L D-20,DUCHESNE,BROOK TROUT,65,2.3,06/25/2012,2012
EVERMAN L Z-36,DUCHESNE,BROOK TROUT,795,2.68,08/06/2012,2012
GATES L LF-34,DUCHESNE,BROOK TROUT,260,2.3,07/10/2012,2012
HOOVER L Z-10,DUCHESNE,BROOK TROUT,1411,2.3,06/25/2012,2012
JACK L X-133,DUCHESNE,BROOK TROUT,130,2.3,06/25/2012,2012
JOAN L Z-19,DUCHESNE,BROOK TROUT,1493,2.68,08/06/2012,2012
JORDAN L Z-35,DUCHESNE,BROOK TROUT,2302,2.68,08/06/2012,2012
LAMBERT L LF-21,DUCHESNE,BROOK TROUT,694,2.3,07/10/2012,2012
LECONTE L Z-33,DUCHESNE,TIGER TROUT,1900,3.16,07/04/2012,2012
LF-43,DUCHESNE,BROOK TROUT,260,2.3,07/10/2012,2012
"LILY PAD,LOWER DG-26",DUCHESNE,BROOK TROUT,456,2.3,07/09/2012,2012
"LILY PAD,UPPER DG-25",DUCHESNE,BROOK TROUT,1194,2.3,07/09/2012,2012
LITTLE DOG L X-33,DUCHESNE,BROOK TROUT,694,2.3,07/10/2012,2012
MABA L Z-8,DUCHESNE,BROOK TROUT,603,2.68,08/06/2012,2012
MARGIE L X-129,DUCHESNE,BROOK TROUT,760,2.3,06/25/2012,2012
MARSELL L X-11,DUCHESNE,BROOK TROUT,1801,2.3,06/25/2012,2012
MIRROR L Z-3,DUCHESNE,RAINBOW,759,9.63,05/29/2012,2012
MIRROR L Z-3,DUCHESNE,TIGER TROUT,460,10.99,06/02/2012,2012
MIRROR L Z-3,DUCHESNE,RAINBOW,755,9.57,06/11/2012,2012
MIRROR L Z-3,DUCHESNE,RAINBOW,751,9.75,06/20/2012,2012
MIRROR L Z-3,DUCHESNE,RAINBOW,751,9.69,06/25/2012,2012
MIRROR L Z-3,DUCHESNE,BROOK TROUT,7378,2.3,06/25/2012,2012
MIRROR L Z-3,DUCHESNE,RAINBOW,750,10.0,07/02/2012,2012
MIRROR L Z-3,DUCHESNE,RAINBOW,750,10.0,07/09/2012,2012
MIRROR L Z-3,DUCHESNE,TIGER TROUT,400,11.19,07/11/2012,2012
MIRROR L Z-3,DUCHESNE,TIGER TROUT,401,10.99,07/18/2012,2012
MIRROR L Z-3,DUCHESNE,RAINBOW,750,10.0,07/18/2012,2012
MIRROR L Z-3,DUCHESNE,RAINBOW,750,10.0,07/23/2012,2012
MIRROR L Z-3,DUCHESNE,TIGER TROUT,401,10.99,07/26/2012,2012
MIRROR L Z-3,DUCHESNE,RAINBOW,750,10.0,07/31/2012,2012
MIRROR L Z-3,DUCHESNE,BROOK TROUT,3000,2.67,08/06/2012,2012
MIRROR L Z-3,DUCHESNE,TIGER TROUT,317,11.64,08/07/2012,2012
MIRROR L Z-3,DUCHESNE,TIGER TROUT,398,11.64,08/07/2012,2012
MIRROR L Z-3,DUCHESNE,RAINBOW,1322,10.11,08/09/2012,2012
MIRROR L Z-3,DUCHESNE,TIGER TROUT,400,11.64,08/20/2012,2012
MIRROR L Z-3,DUCHESNE,TIGER TROUT,600,11.64,08/27/2012,2012
MIRROR L Z-3,DUCHESNE,RAINBOW,750,10.27,08/28/2012,2012
MIRROR L Z-3,DUCHESNE,TIGER TROUT,600,11.64,09/07/2012,2012
MIRROR L Z-3,DUCHESNE,TIGER TROUT,399,11.89,09/13/2012,2012
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,200,10.99,06/02/2012,2012
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,300,10.0,06/06/2012,2012
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,370,9.75,06/20/2012,2012
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,300,10.0,07/02/2012,2012
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,300,10.0,07/09/2012,2012
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,200,11.19,07/11/2012,2012
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,300,10.0,07/17/2012,2012
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,200,10.99,07/18/2012,2012
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,300,10.0,07/23/2012,2012
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,200,10.99,07/26/2012,2012
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,300,10.0,07/31/2012,2012
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,301,10.28,08/06/2012,2012
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,165,11.64,08/07/2012,2012
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,299,10.17,08/13/2012,2012
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,202,11.64,08/20/2012,2012
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,308,10.11,08/21/2012,2012
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,200,11.64,08/27/2012,2012
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,351,10.27,08/28/2012,2012
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,101,11.64,09/07/2012,2012
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,101,11.89,09/13/2012,2012
MORAT 1 L Z-31,DUCHESNE,TIGER TROUT,1500,3.16,07/04/2012,2012
MT EMMONS L U-13,DUCHESNE,GOLDEN TROUT,996,1.3,09/24/2012,2012
MUD L X-66,DUCHESNE,BROOK TROUT,369,2.3,07/10/2012,2012
PACKARD L Z-15,DUCHESNE,BROOK TROUT,904,2.68,08/06/2012,2012
PASS L Z-5,DUCHESNE,RAINBOW,304,9.63,05/29/2012,2012
PASS L Z-5,DUCHESNE,TIGER TROUT,249,10.99,06/02/2012,2012
PASS L Z-5,DUCHESNE,RAINBOW,356,9.57,06/11/2012,2012
PASS L Z-5,DUCHESNE,TIGER TROUT,299,10.8,06/11/2012,2012
PASS L Z-5,DUCHESNE,RAINBOW,351,9.75,06/20/2012,2012
PASS L Z-5,DUCHESNE,BROOK TROUT,911,2.3,06/25/2012,2012
PASS L Z-5,DUCHESNE,RAINBOW,349,9.69,06/27/2012,2012
PASS L Z-5,DUCHESNE,RAINBOW,350,10.0,07/02/2012,2012
PASS L Z-5,DUCHESNE,RAINBOW,350,10.0,07/09/2012,2012
PASS L Z-5,DUCHESNE,TIGER TROUT,200,11.19,07/11/2012,2012
PASS L Z-5,DUCHESNE,RAINBOW,350,10.0,07/17/2012,2012
PASS L Z-5,DUCHESNE,TIGER TROUT,200,10.99,07/18/2012,2012
PASS L Z-5,DUCHESNE,RAINBOW,350,10.0,07/23/2012,2012
PASS L Z-5,DUCHESNE,RAINBOW,300,10.0,07/23/2012,2012
PASS L Z-5,DUCHESNE,TIGER TROUT,200,10.99,07/26/2012,2012
PASS L Z-5,DUCHESNE,RAINBOW,350,10.0,07/31/2012,2012
PASS L Z-5,DUCHESNE,RAINBOW,352,10.28,08/06/2012,2012
PASS L Z-5,DUCHESNE,BROOK TROUT,2493,2.67,08/06/2012,2012
PASS L Z-5,DUCHESNE,TIGER TROUT,200,11.64,08/07/2012,2012
PASS L Z-5,DUCHESNE,RAINBOW,350,10.17,08/13/2012,2012
PASS L Z-5,DUCHESNE,TIGER TROUT,291,11.64,08/20/2012,2012
PASS L Z-5,DUCHESNE,RAINBOW,99,10.11,08/21/2012,2012
PASS L Z-5,DUCHESNE,TIGER TROUT,200,11.64,08/27/2012,2012
PASS L Z-5,DUCHESNE,TIGER TROUT,200,11.64,09/07/2012,2012
PASS L Z-5,DUCHESNE,TIGER TROUT,101,11.89,09/13/2012,2012
PINE ISLAND L X-8,DUCHESNE,BROOK TROUT,8398,2.3,06/25/2012,2012
POLE CR L,DUCHESNE,RAINBOW,578,10.14,06/27/2012,2012
POLE CR L,DUCHESNE,RAINBOW,290,10.77,07/23/2012,2012
ROBB L WR-1,DUCHESNE,BROOK TROUT,412,2.3,07/09/2012,2012
SCOUT L Z-12,DUCHESNE,RAINBOW,349,9.69,06/26/2012,2012
SCOUT L Z-12,DUCHESNE,RAINBOW,300,10.0,07/02/2012,2012
SCOUT L Z-12,DUCHESNE,RAINBOW,350,10.0,07/10/2012,2012
SCOUT L Z-12,DUCHESNE,BROOK TROUT,2000,2.36,07/12/2012,2012
SCOUT L Z-12,DUCHESNE,RAINBOW,350,10.0,07/16/2012,2012
SCOUT L Z-12,DUCHESNE,RAINBOW,350,10.0,07/23/2012,2012
SCOUT L Z-12,DUCHESNE,RAINBOW,650,10.0,07/30/2012,2012
SCOUT L Z-12,DUCHESNE,RAINBOW,242,10.28,08/06/2012,2012
SONNY L X-12,DUCHESNE,BROOK TROUT,391,2.3,06/25/2012,2012
SQUAW L X-95,DUCHESNE,BROOK TROUT,1042,2.3,06/25/2012,2012
SURVEY L RC-20,DUCHESNE,BROOK TROUT,998,2.3,06/25/2012,2012
TAYLOR L WR-8,DUCHESNE,BROOK TROUT,2496,2.3,07/09/2012,2012
U- 19,DUCHESNE,BROOK TROUT,1497,2.3,07/09/2012,2012
U- 19,DUCHESNE,GOLDEN TROUT,1511,1.3,09/24/2012,2012
U- 22,DUCHESNE,BROOK TROUT,608,2.3,07/09/2012,2012
U- 79,DUCHESNE,BROOK TROUT,803,2.3,07/09/2012,2012
U- 89,DUCHESNE,BROOK TROUT,608,2.3,07/09/2012,2012
WALK-UP L WR-55,DUCHESNE,BROOK TROUT,1845,2.3,07/09/2012,2012
WILDER L Z-13,DUCHESNE,BROOK TROUT,391,2.3,06/25/2012,2012
WYMAN L Z-14,DUCHESNE,BROOK TROUT,998,2.3,06/25/2012,2012
X- 57,DUCHESNE,BROOK TROUT,890,2.3,07/10/2012,2012
Y-19,DUCHESNE,BROOK TROUT,521,2.3,07/10/2012,2012
ABES L W-30,SUMMIT,TIGER TROUT,2392,2.94,08/01/2011,2011
BEAVER CR,SUMMIT,RAINBOW,198,9.97,07/18/2011,2011
BEAVER CR,SUMMIT,RAINBOW,200,10.13,07/28/2011,2011
BEAVER CR,SUMMIT,RAINBOW,200,8.63,08/10/2011,2011
BEAVER CR,SUMMIT,RAINBOW,200,10.12,08/23/2011,2011
BEAVER CR,SUMMIT,RAINBOW,201,9.74,09/07/2011,2011
BEAVER L BR-10,SUMMIT,RAINBOW,2000,9.97,07/06/2011,2011
BIG ELK RES A-18,SUMMIT,TIGER TROUT,4430,2.94,08/01/2011,2011
BRIDGER L G-20,SUMMIT,RAINBOW,1500,9.97,06/14/2011,2011
BRIDGER L G-20,SUMMIT,RAINBOW,499,9.97,06/14/2011,2011
BRIDGER L G-20,SUMMIT,RAINBOW,1500,9.56,06/28/2011,2011
BRIDGER L G-20,SUMMIT,RAINBOW,1500,10.13,07/11/2011,2011
BRIDGER L G-20,SUMMIT,RAINBOW,1499,10.13,07/27/2011,2011
BRIDGER L G-20,SUMMIT,RAINBOW,1499,8.63,08/09/2011,2011
CASTLE L W-67,SUMMIT,TIGER TROUT,1352,2.94,08/01/2011,2011
CLIFF L A-34,SUMMIT,TIGER TROUT,603,2.94,08/01/2011,2011
CLIFF L G-5,SUMMIT,TIGER TROUT,4306,4.02,08/03/2011,2011
CUBERANT NO 4 W-45,SUMMIT,TIGER TROUT,4025,2.94,08/01/2011,2011
FIRE L A-14,SUMMIT,TIGER TROUT,1196,2.94,08/01/2011,2011
FISH L GR-125,SUMMIT,RAINBOW,12780,10.77,08/15/2011,2011
FISH L GR-125,SUMMIT,RAINBOW,14500,10.77,08/17/2011,2011
FISH L GR-125,SUMMIT,RAINBOW,1360,10.77,08/23/2011,2011
FISH L GR-125,SUMMIT,RAINBOW,1400,10.77,08/23/2011,2011
HAYDEN L BR-36,SUMMIT,TIGER TROUT,800,4.02,08/03/2011,2011
HOOP L,SUMMIT,RAINBOW,1800,9.97,06/15/2011,2011
HOOP L,SUMMIT,RAINBOW,4001,5.45,06/15/2011,2011
HOOP L,SUMMIT,RAINBOW,1701,9.97,07/07/2011,2011
HOUR GLASS L A-48,SUMMIT,TIGER TROUT,905,2.94,08/01/2011,2011
ISLAND L A-57,SUMMIT,TIGER TROUT,4212,2.94,08/01/2011,2011
ISLAND L G-9,SUMMIT,TIGER TROUT,3864,4.02,08/03/2011,2011
JUNIOR L A-56,SUMMIT,TIGER TROUT,364,2.94,08/01/2011,2011
KAMAS RES W-40,SUMMIT,TIGER TROUT,2517,2.94,08/01/2011,2011
LILLY L A-58,SUMMIT,RAINBOW,399,10.13,07/12/2011,2011
LILLY L A-58,SUMMIT,RAINBOW,400,9.97,07/18/2011,2011
LILLY L A-58,SUMMIT,RAINBOW,400,8.71,07/28/2011,2011
LILLY L A-58,SUMMIT,RAINBOW,400,9.16,08/03/2011,2011
LILLY L A-58,SUMMIT,RAINBOW,400,8.63,08/10/2011,2011
LILLY L A-58,SUMMIT,RAINBOW,400,8.63,08/17/2011,2011
LILLY L A-58,SUMMIT,RAINBOW,400,10.12,08/23/2011,2011
LILLY L A-58,SUMMIT,RAINBOW,400,10.12,08/29/2011,2011
LILLY L A-58,SUMMIT,RAINBOW,400,9.74,09/07/2011,2011
LILY L BR-11,SUMMIT,RAINBOW,1200,9.56,06/29/2011,2011
LILY L BR-11,SUMMIT,RAINBOW,1200,10.13,07/13/2011,2011
LILY L BR-11,SUMMIT,RAINBOW,1101,9.16,08/02/2011,2011
LITTLE ELK L A-19,SUMMIT,TIGER TROUT,1196,2.94,08/01/2011,2011
LOFTY L W-41,SUMMIT,TIGER TROUT,478,2.94,08/01/2011,2011
LOST L A-59,SUMMIT,RAINBOW,2499,10.13,07/13/2011,2011
LOST L A-59,SUMMIT,RAINBOW,1998,8.71,07/28/2011,2011
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1000,9.56,06/28/2011,2011
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1000,10.13,07/11/2011,2011
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1000,10.13,07/27/2011,2011
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,1000,9.56,06/28/2011,2011
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,1000,10.13,07/11/2011,2011
MARSH L G-19,SUMMIT,RAINBOW,4998,9.97,06/14/2011,2011
QUARTER CORNER LG103,SUMMIT,RAINBOW,1199,9.97,06/14/2011,2011
RED CASTLE L G-15,SUMMIT,TIGER TROUT,2600,2.94,08/01/2011,2011
"RED CASTLE,EAST G-17",SUMMIT,TIGER TROUT,4002,4.02,08/03/2011,2011
"RED CASTLE,UPPER G16",SUMMIT,TIGER TROUT,2553,4.02,08/03/2011,2011
SMITHS FK PASS L G14,SUMMIT,TIGER TROUT,2600,2.94,08/01/2011,2011
TEAPOT L A-60,SUMMIT,RAINBOW,601,10.13,07/12/2011,2011
TEAPOT L A-60,SUMMIT,RAINBOW,605,9.97,07/18/2011,2011
TEAPOT L A-60,SUMMIT,RAINBOW,601,8.71,07/28/2011,2011
